Student_ID;Age;Gender;Family_Income;Internet_Access;Study_Hours_per_Day;Attendance_Rate;Assignment_Delay_Days;Travel_Time_Minutes;Part_Time_Job;Scholarship;Stress_Index;GPA;Semester_GPA;CGPA;Semester;Department;Parental_Education;Dropout
9441;17.01;Female;25000.0;Yes;0,220138889;72.09.00;2;15.05;Yes;No;03.06;02.53;02.08;0,134027778;Year 3;Engineering;Bachelor;0
9442;20.04;Male;25000.0;Yes;0,221527778;73.04.00;2;34.05.00;No;No;05.07;00.00;00.00;00.00;Year 1;Arts;None;1
9443;18.09;Male;68572.0;Yes;03.29;87.03.00;1;10.02;No;No;05.03;01.42;01.52;01.46;Year 4;CS;PhD;0
9444;21.02;Female;25000.0;Yes;05.32;97.01.00;0;27.09.00;No;No;06.03;0,108333333;01.08;01.08;Year 2;Science;Master;0
9445;24.02.00;Male;25000.0;No;03.43;78.02.00;6;36.09.00;Yes;No;01.04;03.34;04.00;0,193055556;Year 2;Science;High School;0
9446;17.02;Female;;Yes;;100.00.00;2;23.00;No;No;;0,179166667;04.00;04.00;Year 2;Science;None;0
9447;19.02;Female;25000.0;Yes;02.19;66.08.00;1;17.09;Yes;Yes;05.07;00.00;00.00;00.01;Year 4;CS;Bachelor;1
9448;19.08;Female;25000.0;Yes;0,135416667;77.09.00;0;40.01.00;No;Yes;10.00;0,102083333;02.07;02.08;Year 3;Engineering;Bachelor;0
9449;20.02;Female;73585.0;Yes;03.46;83.05.00;1;16.04;No;No;05.07;02.39;02.01;02.01;Year 1;CS;Bachelor;0
9450;22.06;Male;88009.0;Yes;0,188888889;61.06.00;3;26.07.00;No;No;04.07;0,176388889;04.00;04.00;Year 2;Arts;High School;0
9451;20.06;Female;25000.0;Yes;0,146527778;94.02.00;0;31.04.00;Yes;Yes;07.01;01.26;01.45;01.46;Year 2;Science;None;1
9452;21.09;Female;56411.0;Yes;0,145138889;76.05.00;4;22.08;No;No;04.04;01.58;0,102777778;0,102777778;Year 1;Arts;High School;0
9453;19.06;Female;36814.0;No;04.59;82.03.00;2;15.06;No;No;06.03;02.11;02.43;02.43;Year 3;Engineering;Bachelor;0
9454;21.05;Male;25000.0;No;05.06;85.06.00;2;23.03;No;Yes;05.06;03.06;0,170138889;03.59;Year 4;Science;Master;0
9455;22.07;Female;25000.0;Yes;0,152083333;69.03.00;6;34.01.00;No;Yes;07.04;01.59;01.56;01.52;Year 3;Engineering;High School;0
9456;19.04;Female;75407.0;Yes;02.26;100.00.00;1;21.03;Yes;Yes;06.07;0,044444444;00.24;00.02;Year 4;CS;High School;0
9457;22.07;Female;25000.0;Yes;04.13;83.01.00;2;35.05.00;No;No;04.06;03.06;03.07;0,172222222;Year 3;Business;Bachelor;0
9458;21.01;Male;116845.0;No;04.06;79.03.00;3;26.09.00;No;No;02.08;0,109027778;02.07;02.07;Year 1;CS;High School;0
9459;23.03;Male;25000.0;Yes;0,127777778;73.01.00;1;22.07;Yes;Yes;03.06;02.09;02.01;02.01;Year 1;Science;Bachelor;0
9460;20.06;Female;76764.0;Yes;06.18;83.06.00;2;21.03;No;No;06.00;02.54;02.38;02.04;Year 4;Arts;High School;0
9461;21.08;Male;25000.0;Yes;0,143055556;69.04.00;4;32.08.00;No;No;05.04;01.12;01.04;0,065277778;Year 2;Science;Bachelor;1
9462;20.09;Male;48047.0;Yes;0,170833333;83.01.00;1;43.05.00;No;No;05.05;02.24;02.28;02.26;Year 3;Business;High School;0
9463;20.08;Female;68667.0;Yes;0,172222222;93.02.00;2;31.05.00;Yes;No;06.00;03.47;03.38;03.37;Year 4;Arts;None;0
9464;21.06;Male;68458.0;Yes;0,148611111;91.03.00;0;18.04;Yes;Yes;04.00;04.00;0,16875;03.55;Year 3;CS;Master;0
9465;22.02;Male;25000.0;Yes;06.36;77.06.00;1;43.01.00;No;No;05.03;04.00;03.08;0,178472222;Year 3;Engineering;High School;0
9466;18.03;Male;25000.0;Yes;0,138194444;79.08.00;3;19.04;No;No;05.05;02.33;02.59;02.52;Year 3;Science;Master;0
9467;24.02.00;Male;28319.0;Yes;06.26;86.03.00;0;50.07.00;Yes;No;02.09;0,179861111;04.00;04.00;Year 3;CS;Bachelor;0
9468;17.00;Male;25000.0;Yes;0,167361111;91.05.00;3;28.01.00;No;Yes;04.04;03.04;03.15;03.12;Year 4;Business;Master;0
9469;19.05;Male;34323.0;Yes;0,167361111;94.03.00;1;19.05;Yes;Yes;06.02;0,106944444;0,090972222;0,090972222;Year 1;Engineering;Master;1
9470;20.08;Male;25000.0;Yes;03.16;95.00.00;1;36.07.00;No;No;06.08;01.52;0,104861111;0,104861111;Year 1;CS;Bachelor;0
9471;21.09;Female;56933.0;Yes;0,228472222;74.05.00;0;26.03.00;Yes;Yes;04.00;0,190972222;0,169444444;0,169444444;Year 1;Engineering;Bachelor;0
9472;24.05.00;Female;25000.0;Yes;06.58;88.00.00;4;35.03.00;No;No;06.04;04.00;0,193055556;04.00;Year 3;Engineering;High School;0
9473;17.00;Male;25000.0;Yes;03.27;70.09.00;0;31.01.00;Yes;Yes;04.04;02.07;02.21;02.23;Year 3;Engineering;Bachelor;0
9474;19.09;Male;68909.0;Yes;0,167361111;78.03.00;0;13.04;No;No;03.09;0,129166667;03.01;03.01;Year 1;Arts;Bachelor;0
9475;17.00;Male;33191.0;Yes;05.09;72.06.00;1;29.02.00;No;Yes;08.09;02.54;0,134722222;0,127777778;Year 2;Science;Bachelor;0
9476;21.01;Female;30257.0;Yes;02.55;72.08.00;1;36.00.00;Yes;No;04.08;0,063888889;00.49;00.54;Year 4;Arts;Master;1
9477;21.06;Female;57333.0;Yes;0,151388889;83.09.00;3;31.04.00;Yes;Yes;02.08;03.53;03.58;03.58;Year 1;Arts;High School;0
9478;24.05.00;Male;50159.0;Yes;0,2625;76.05.00;2;45.01.00;Yes;Yes;04.07;0,167361111;03.44;03.44;Year 1;Arts;Bachelor;0
9479;21.03;Male;25000.0;No;04.55;84.03.00;2;33.07.00;No;No;05.00;04.00;03.06;03.06;Year 1;Science;Master;0
9480;23.03;Female;25000.0;Yes;0,144444444;72.03.00;0;27.01.00;No;Yes;07.01;01.02;01.31;01.33;Year 3;Science;Bachelor;0
9481;22.03;Female;25000.0;Yes;0,222916667;85.09.00;4;32.05.00;No;Yes;04.09;0,142361111;02.09;0,146527778;Year 2;Science;High School;0
9482;20.00;Male;25000.0;Yes;02.00;78.06.00;0;24.01.00;Yes;Yes;06.02;02.32;02.03;02.32;Year 4;Business;High School;0
9483;17.09;Female;42073.0;Yes;05.41;79.07.00;2;34.03.00;Yes;Yes;07.04;00.09;00.00;00.00;Year 1;Business;None;1
9484;21.06;Female;37621.0;No;01.44;71.06.00;2;34.03.00;No;No;04.04;03.23;03.28;03.28;Year 1;Engineering;Master;0
9485;17.07;Female;46934.0;Yes;0,129861111;90.02.00;1;15.01;No;No;06.00;03.12;03.17;03.23;Year 2;CS;Master;0
9486;23.08;Male;;Yes;;68.01.00;2;39.03.00;No;No;;03.51;03.17;03.17;Year 1;Science;PhD;0
9487;20.06;Female;47320.0;Yes;02.36;86.03.00;0;56.08.00;No;No;05.09;02.18;0,125694444;0,125694444;Year 1;Engineering;None;0
9488;23.06;Male;49915.0;Yes;04.01;71.08.00;1;36.06.00;No;Yes;05.07;01.31;01.36;01.35;Year 3;Engineering;PhD;0
9489;19.09;Female;25000.0;Yes;0,218055556;87.04.00;2;05.06;Yes;No;05.08;02.54;02.29;02.28;Year 4;Science;Bachelor;0
9490;21.06;Female;25000.0;No;03.04;82.03.00;2;24.09.00;No;Yes;05.00;0,103472222;0,095833333;0,093055556;Year 4;Science;High School;1
9491;21.05;Male;53037.0;Yes;0,184027778;78.00.00;3;14.06;No;No;05.05;00.05;00.00;00.00;Year 1;Engineering;Master;1
9492;20.09;Female;25000.0;Yes;05.09;93.00.00;3;26.05.00;No;Yes;05.00;01.39;01.03;01.35;Year 4;CS;Master;0
9493;20.00;Male;31414.0;Yes;04.58;85.03.00;1;38.02.00;No;No;09.07;0,086805556;02.03;02.03;Year 4;Arts;Bachelor;1
9494;21.09;Male;40606.0;No;0,275694444;85.06.00;3;21.04;No;No;06.06;04.00;04.00;04.00;Year 3;Engineering;High School;0
9495;19.00;Male;38782.0;Yes;0,146527778;66.03.00;5;52.06.00;No;No;05.05;02.08;03.03;03.35;Year 4;Science;Master;0
9496;18.03;Female;37096.0;Yes;0,132638889;90.06.00;2;05.00;Yes;No;04.09;02.06;0,133333333;0,128472222;Year 3;Business;Bachelor;0
9497;23.07;Male;42589.0;No;0,257638889;85.06.00;3;27.00.00;No;No;07.03;00.00;00.00;00.00;Year 1;Engineering;High School;1
9498;22.06;Female;33138.0;Yes;04.49;91.09.00;2;34.06.00;No;Yes;04.00;0,177777778;0,186111111;0,178472222;Year 2;Business;Bachelor;0
9499;21.01;Male;25000.0;Yes;0,171527778;77.03.00;4;15.04;No;No;03.02;02.43;02.55;02.56;Year 4;Science;Bachelor;0
9500;24.07.00;Male;40303.0;Yes;03.24;76.03.00;0;16.09;Yes;No;03.01;0,189583333;04.00;04.00;Year 1;Science;Bachelor;0
9501;20.04;Male;35272.0;Yes;05.06;94.09.00;2;39.01.00;No;No;07.08;01.05;01.24;01.24;Year 1;CS;Master;1
9502;23.09;Female;25000.0;Yes;03.05;89.07.00;4;53.01.00;Yes;No;07.07;0,128472222;02.44;02.42;Year 2;Engineering;Master;1
9503;21.04;Male;68039.0;Yes;05.01;70.06.00;2;54.06.00;Yes;No;05.08;0,151388889;0,129166667;0,130555556;Year 2;CS;Master;0
9504;18.07;Male;40958.0;Yes;0,253472222;82.01.00;0;25.08.00;No;No;04.05;04.00;04.00;0,184722222;Year 4;Arts;None;0
9505;25.01.00;Male;25000.0;Yes;04.14;90.02.00;1;46.02.00;No;No;04.05;0,134722222;02.43;02.47;Year 4;Arts;Master;0
9506;23.02;Male;25000.0;Yes;02.24;83.04.00;1;29.02.00;Yes;Yes;09.02;00.00;00.14;00.15;Year 4;Science;Bachelor;0
9507;20.07;Female;25000.0;No;0,218055556;77.06.00;3;41.00.00;No;No;05.03;0,092361111;0,102083333;0,103472222;Year 2;Arts;Bachelor;0
9508;22.06;Female;25000.0;Yes;05.44;76.06.00;1;27.05.00;No;Yes;06.01;01.41;01.27;01.26;Year 2;Science;Bachelor;0
9509;20.01;Male;35448.0;Yes;05.56;82.05.00;0;16.04;No;No;04.07;03.08;0,133333333;0,133333333;Year 4;CS;PhD;0
9510;22.08;Male;25000.0;No;04.21;90.02.00;0;49.02.00;Yes;Yes;05.07;02.02;0,1375;0,133333333;Year 2;Science;Master;0
9511;17.00;Female;58506.0;Yes;0,095138889;74.00.00;2;52.04.00;Yes;No;06.02;02.15;0,142361111;0,140277778;Year 2;Arts;High School;1
9512;18.08;Male;55686.0;No;03.41;64.09.00;3;25.00.00;Yes;No;08.08;00.00;0,059722222;0,059722222;Year 1;Engineering;None;1
9513;23.02;Female;43113.0;Yes;03.35;78.08.00;1;41.02.00;Yes;No;05.03;02.04;02.17;02.15;Year 3;Business;None;0
9514;20.05;Male;30532.0;Yes;05.11;85.06.00;0;28.03.00;No;Yes;06.04;03.06;0,171527778;0,171527778;Year 1;CS;Bachelor;0
9515;21.05;Male;52181.0;Yes;04.54;87.04.00;1;56.02.00;No;No;04.09;03.11;03.08;03.08;Year 1;Business;Bachelor;0
9516;18.00;Female;25196.0;No;05.17;73.09.00;0;12.01;Yes;No;05.08;00.42;00.42;00.42;Year 1;Science;Master;1
9517;25.01.00;Female;25000.0;Yes;03.12;84.02.00;1;27.09.00;Yes;No;06.01;01.59;0,095138889;0,094444444;Year 3;CS;High School;0
9518;23.06;Male;60722.0;Yes;04.28;76.09.00;1;12.06;No;No;05.01;04.00;04.00;0,189583333;Year 2;Science;Bachelor;0
9519;20.06;Male;35973.0;Yes;01.02;87.09.00;2;11.00;No;Yes;05.09;02.39;02.19;02.19;Year 1;CS;High School;0
9520;20.01;Male;25000.0;No;03.47;80.09.00;0;28.06.00;No;No;04.02;0,109722222;02.25;02.24;Year 2;CS;High School;0
9521;23.03;Female;25000.0;Yes;02.07;88.07.00;2;24.06.00;No;No;06.04;0,126388889;02.45;02.45;Year 2;Arts;High School;1
9522;25.04.00;Female;25000.0;Yes;06.26;82.05.00;4;17.09;Yes;Yes;05.06;03.16;03.43;03.45;Year 3;Arts;High School;0
9523;23.01;Male;100038.0;Yes;0,209027778;86.00.00;1;40.00.00;No;No;04.05;03.38;03.48;03.43;Year 3;Science;Bachelor;0
9524;25.08.00;Male;29806.0;Yes;04.55;78.05.00;1;45.06.00;Yes;No;05.03;0,053472222;0,060416667;0,059027778;Year 2;Arts;Bachelor;0
9525;19.00;Male;32685.0;Yes;02.41;76.03.00;1;36.02.00;No;Yes;07.09;01.15;01.31;01.33;Year 2;Arts;High School;1
9526;19.02;Male;45832.0;Yes;0,182638889;79.07.00;3;07.05;Yes;No;05.03;0,110416667;01.06;01.52;Year 2;Business;High School;1
9527;18.04;Male;25000.0;Yes;0,226388889;86.09.00;3;34.01.00;No;Yes;06.03;01.13;0,051388889;0,051388889;Year 1;Business;High School;0
9528;22.00;Female;57407.0;Yes;0,14375;100.00.00;1;34.00.00;No;No;06.03;04.00;0,18125;0,177777778;Year 4;CS;Bachelor;0
9529;21.04;Male;25000.0;Yes;03.41;92.01.00;2;19.09;No;No;06.05;03.24;03.16;03.02;Year 3;CS;Master;1
9530;20.07;Male;89144.0;Yes;05.44;94.02.00;3;34.02.00;Yes;Yes;03.05;04.00;03.15;03.13;Year 4;CS;High School;0
9531;22.08;Female;25000.0;Yes;0,125694444;81.02.00;2;23.09;No;No;03.06;02.51;02.52;02.55;Year 3;Business;High School;0
9532;23.07;Male;55414.0;Yes;03.44;77.07.00;0;20.02;Yes;No;04.02;02.12;02.00;02.00;Year 2;Science;Master;0
9533;17.06;Male;25000.0;Yes;0,148611111;64.04.00;1;15.08;No;No;06.06;0,059027778;01.23;01.02;Year 3;Business;High School;0
9534;19.07;Male;25000.0;Yes;04.44;77.02.00;3;40.00.00;No;No;06.00;01.51;01.51;01.59;Year 2;CS;Bachelor;0
9535;22.08;Male;25000.0;Yes;05.01;71.00.00;2;45.05.00;Yes;Yes;05.09;00.54;0,052777778;0,059722222;Year 3;Engineering;Bachelor;1
9536;20.00;Female;25000.0;Yes;06.09;88.01.00;3;28.03.00;Yes;Yes;05.03;03.05;0,18125;0,18125;Year 1;Business;Master;0
9537;19.02;Female;42639.0;Yes;04.51;80.04.00;0;41.08.00;Yes;No;03.01;04.00;04.00;04.00;Year 1;CS;Bachelor;0
9538;23.02;Male;35874.0;Yes;0,251388889;71.04.00;1;48.03.00;No;Yes;04.04;0,145138889;03.39;03.39;Year 1;Arts;Bachelor;0
9539;18.02;Male;25000.0;No;04.48;86.04.00;3;31.06.00;No;Yes;05.09;02.13;02.25;02.32;Year 2;Business;High School;1
9540;20.03;Male;29449.0;Yes;02.22;84.05.00;2;29.01.00;Yes;Yes;05.02;02.48;02.08;02.02;Year 3;CS;High School;0
9541;21.07;Female;48237.0;Yes;04.05;72.09.00;1;35.06.00;No;Yes;05.08;01.05;01.39;01.47;Year 3;Business;Bachelor;0
9542;19.07;Female;25000.0;Yes;04.07;94.01.00;2;19.09;Yes;Yes;02.07;03.25;03.59;03.58;Year 4;CS;High School;0
9543;22.07;Male;25000.0;Yes;05.39;76.00.00;3;36.06.00;Yes;Yes;05.05;02.49;02.56;02.06;Year 3;Science;Master;0
9544;19.07;Male;25000.0;Yes;0,186111111;86.08.00;1;31.08.00;Yes;Yes;01.07;0,108333333;0,096527778;0,096527778;Year 1;Science;Bachelor;1
9545;24.01.00;Male;30159.0;Yes;03.52;81.00.00;0;14.03;Yes;Yes;03.02;0,108333333;02.13;02.13;Year 1;Arts;Bachelor;0
9546;20.07;Female;28705.0;Yes;0,145138889;95.02.00;5;14.05;No;Yes;03.08;01.54;01.15;01.08;Year 3;CS;High School;0
9547;22.05;Female;50695.0;Yes;0,170833333;89.04.00;0;18.02;No;Yes;02.02;04.00;0,18125;0,18125;Year 1;Science;Bachelor;0
9548;22.06;Female;39590.0;Yes;0,186111111;73.02.00;0;36.02.00;Yes;No;04.01;02.11;02.12;02.01;Year 4;Science;High School;0
9549;19.06;Male;45161.0;Yes;0,220833333;96.06.00;5;26.00.00;Yes;No;06.00;0,063888889;00.06;0,045833333;Year 3;CS;Bachelor;1
9550;17.00;Female;25000.0;Yes;0,148611111;71.09.00;4;29.07.00;Yes;No;07.06;00.49;00.42;00.39;Year 3;Science;Bachelor;1
9551;21.08;Female;32432.0;Yes;07.04;73.05.00;2;46.04.00;Yes;No;04.05;04.00;0,183333333;0,183333333;Year 1;Arts;High School;0
9552;21.02;Female;25000.0;Yes;0,140277778;95.00.00;1;35.03.00;Yes;No;04.03;0,147916667;0,146527778;0,146527778;Year 1;CS;Bachelor;0
9553;22.02;Male;71485.0;Yes;02.34;81.08.00;5;22.03;Yes;No;05.03;01.12;0,059027778;0,057638889;Year 2;Engineering;High School;1
9554;20.05;Female;33012.0;No;0,2125;84.05.00;3;18.02;Yes;No;05.00;03.46;0,176388889;0,176388889;Year 1;Science;Bachelor;0
9555;20.01;Male;25000.0;Yes;02.34;85.04.00;2;33.07.00;No;No;03.07;0,091666667;0,086805556;01.07;Year 2;Science;High School;0
9556;25.04.00;Female;49588.0;Yes;04.03;73.04.00;3;18.03;Yes;Yes;06.05;02.14;02.07;02.04;Year 2;Business;Master;0
9557;17.08;Male;41688.0;Yes;03.01;97.00.00;0;45.00.00;No;No;05.00;02.27;02.53;02.51;Year 4;Science;High School;0
9558;22.06;Female;25000.0;Yes;0,225694444;99.06.00;4;32.09.00;Yes;No;04.03;02.47;0,134027778;0,134027778;Year 1;CS;High School;0
9559;19.07;Female;25000.0;Yes;04.02;67.01.00;2;31.06.00;No;No;04.05;02.31;0,099305556;0,097916667;Year 3;CS;Bachelor;0
9560;20.03;Male;25000.0;Yes;05.48;78.04.00;1;18.05;No;No;09.07;00.00;00.00;00.00;Year 1;Science;Bachelor;1
9561;20.03;Female;62098.0;Yes;04.55;87.04.00;2;37.04.00;No;No;06.09;02.08;03.29;03.39;Year 2;Engineering;Bachelor;0
9562;19.02;Male;33589.0;Yes;04.06;81.01.00;1;43.05.00;Yes;Yes;04.09;0,066666667;0,059027778;0,060416667;Year 4;Arts;High School;1
9563;22.03;Male;45985.0;Yes;04.27;77.07.00;5;28.04.00;Yes;No;01.01;02.26;0,127083333;0,126388889;Year 4;CS;High School;0
9564;24.01.00;Male;25000.0;Yes;0,134722222;86.05.00;2;41.01.00;No;No;02.04;0,129861111;03.28;03.28;Year 1;Engineering;Bachelor;0
9565;22.00;Male;36347.0;Yes;03.09;87.03.00;4;25.01.00;No;No;05.07;02.43;02.01;02.03;Year 2;CS;Bachelor;0
9566;21.02;Female;64992.0;Yes;04.29;95.05.00;1;29.03.00;Yes;Yes;05.00;02.54;02.08;02.08;Year 1;CS;PhD;0
9567;18.08;Male;25000.0;Yes;0,220138889;68.01.00;0;55.00.00;No;No;03.04;0,146527778;03.08;03.11;Year 3;Arts;Bachelor;0
9568;22.01;Female;31860.0;Yes;03.58;73.09.00;1;25.05.00;No;No;05.03;0,132638889;03.14;03.01;Year 3;CS;High School;0
9569;25.07.00;Female;25000.0;Yes;0,175;76.00.00;2;36.05.00;No;No;04.02;0,102083333;02.08;02.08;Year 2;Arts;Master;0
9570;20.02;Female;25000.0;Yes;03.49;100.00.00;0;25.03.00;Yes;No;04.03;0,102777778;0,094444444;0,097916667;Year 3;Science;Bachelor;0
9571;20.02;Female;25000.0;Yes;04.49;94.01.00;2;33.04.00;Yes;No;05.02;02.37;0,102777778;0,10625;Year 3;Science;Bachelor;0
9572;19.08;Male;25000.0;Yes;04.01;84.02.00;2;38.04.00;No;No;03.07;01.43;01.04;01.29;Year 4;Engineering;Bachelor;1
9573;19.09;Female;65722.0;Yes;04.08;81.03.00;0;19.02;No;No;03.00;0,175;0,193055556;0,191666667;Year 2;Science;Bachelor;0
9574;17.00;Male;25000.0;Yes;03.02;85.05.00;1;21.05;Yes;No;03.01;03.09;0,144444444;02.09;Year 4;Science;Bachelor;0
9575;21.09;Female;47671.0;Yes;0,189583333;91.04.00;3;36.08.00;No;Yes;04.08;03.31;0,177083333;0,177083333;Year 2;Science;Bachelor;0
9576;19.01;Female;33260.0;Yes;0,275;80.00.00;1;31.09.00;No;No;02.07;02.43;02.44;02.44;Year 1;Engineering;None;1
9577;17.05;Female;30288.0;Yes;0,295138889;84.02.00;4;44.01.00;Yes;No;09.04;0,104861111;02.09;02.15;Year 3;Business;Bachelor;1
9578;22.07;Male;72526.0;Yes;0,172916667;79.03.00;4;33.02.00;No;No;07.02;0,067361111;0,065972222;0,065972222;Year 1;Business;Bachelor;1
9579;18.06;Female;25000.0;Yes;0,257638889;70.08.00;2;52.03.00;Yes;Yes;06.08;0,127083333;0,146527778;0,146527778;Year 1;Engineering;High School;0
9580;20.03;Female;26431.0;Yes;0,253472222;67.07.00;2;38.04.00;No;No;03.09;02.34;02.11;02.08;Year 4;Arts;High School;1
9581;24.02.00;Female;25000.0;Yes;05.07;76.05.00;2;52.05.00;Yes;No;04.00;02.14;02.36;02.37;Year 3;Engineering;Master;0
9582;17.09;Male;25000.0;No;0,089583333;79.00.00;1;50.03.00;No;No;03.00;01.36;01.17;01.02;Year 2;Science;High School;1
9583;17.06;Female;25000.0;Yes;02.15;85.05.00;2;22.03;Yes;Yes;08.08;0,05625;0,06875;01.01;Year 4;Arts;High School;0
9584;21.06;Male;30042.0;Yes;03.34;84.01.00;2;47.08.00;No;Yes;07.09;0,064583333;0,060416667;0,059722222;Year 2;Engineering;PhD;1
9585;23.05;Female;25000.0;Yes;03.35;70.09.00;4;41.03.00;No;No;06.07;01.02;0,056944444;0,054166667;Year 2;Engineering;High School;1
9586;17.05;Female;50918.0;Yes;0,139583333;82.01.00;2;40.04.00;No;No;05.03;04.00;04.00;04.00;Year 3;Arts;High School;0
9587;21.09;Male;26152.0;No;0,216666667;77.06.00;2;44.02.00;No;Yes;04.08;0,152083333;0,127777778;0,126388889;Year 3;Arts;Bachelor;0
9588;22.03;Male;25000.0;Yes;04.08;80.00.00;3;26.03.00;Yes;No;06.04;0,096527778;0,105555556;0,105555556;Year 1;Engineering;None;0
9589;17.00;Female;25000.0;Yes;06.33;82.06.00;1;33.09.00;No;No;08.04;01.48;0,097916667;01.08;Year 4;Arts;Master;0
9590;22.08;Male;28026.0;Yes;03.21;92.02.00;0;25.00.00;Yes;Yes;06.07;0,054166667;00.19;00.13;Year 4;Engineering;High School;1
9591;22.09;Male;25000.0;Yes;03.15;78.03.00;2;57.07.00;No;No;03.05;02.54;03.00;0,15;Year 4;Engineering;Bachelor;0
9592;20.03;Female;25000.0;Yes;04.24;95.04.00;0;21.00;No;No;04.01;02.49;02.41;02.49;Year 3;Business;Bachelor;0
9593;23.08;Female;53826.0;Yes;02.33;71.06.00;0;14.07;No;No;06.03;01.01;01.07;01.04;Year 3;Science;Master;0
9594;23.05;Female;25000.0;Yes;06.43;75.00.00;2;20.02;Yes;Yes;03.09;02.59;02.09;0,148611111;Year 2;Arts;Master;0
9595;21.02;Male;25000.0;Yes;03.54;81.02.00;0;29.03.00;Yes;No;04.07;0,144444444;0,138194444;0,134027778;Year 4;Arts;Bachelor;0
9596;20.00;Male;38470.0;Yes;03.09;72.06.00;4;29.03.00;Yes;No;08.02;00.33;00.24;00.21;Year 2;Arts;Master;0
9597;18.09;Female;35999.0;Yes;04.18;71.04.00;1;40.07.00;No;No;04.09;0,063888889;01.44;01.41;Year 4;CS;Bachelor;0
9598;20.09;Female;25000.0;No;0,18125;82.06.00;1;30.04.00;Yes;No;02.07;03.03;0,147222222;0,144444444;Year 4;Engineering;None;0
9599;22.03;Female;46770.0;Yes;0,169444444;71.04.00;2;24.01.00;Yes;Yes;10.00;0,052083333;0,059722222;0,059722222;Year 1;CS;Bachelor;1
9600;20.03;Female;41052.0;Yes;07.06;74.03.00;3;35.08.00;No;No;07.05;0,088194444;01.31;01.31;Year 1;Arts;High School;0
9601;17.00;Male;33083.0;Yes;04.11;81.03.00;3;44.00.00;No;Yes;05.04;03.53;03.54;03.49;Year 2;Business;High School;0
9602;23.08;Male;25000.0;Yes;0,210416667;95.06.00;2;32.05.00;Yes;No;05.05;03.01;03.09;03.09;Year 1;Science;Master;0
9603;21.04;Female;25000.0;Yes;03.36;80.05.00;0;40.04.00;No;Yes;01.07;03.36;03.03;03.07;Year 4;Business;None;0
9604;20.02;Female;26342.0;Yes;04.08;83.00.00;2;31.00.00;Yes;No;04.08;0,125694444;02.34;02.04;Year 3;Engineering;Master;0
9605;22.09;Female;25000.0;Yes;04.04;72.08.00;2;26.09.00;Yes;No;04.02;03.01;0,135416667;0,135416667;Year 1;CS;Master;0
9606;24.04.00;Female;29040.0;Yes;04.32;73.06.00;0;38.04.00;No;Yes;05.07;01.29;0,084027778;01.52;Year 3;CS;Master;0
9607;17.00;Female;50780.0;No;0,209722222;63.07.00;3;32.07.00;No;No;08.04;00.05;00.00;00.00;Year 1;CS;None;1
9608;22.00;Female;50303.0;Yes;05.15;74.01.00;3;42.01.00;No;No;06.03;02.04;0,091666667;0,095138889;Year 3;CS;High School;0
9609;17.09;Male;25000.0;Yes;0,229861111;88.01.00;2;48.05.00;No;No;09.02;0,126388889;02.06;02.05;Year 3;Science;High School;1
9610;22.01;Female;56300.0;Yes;0,192361111;77.04.00;3;28.06.00;No;Yes;03.00;03.16;03.07;03.07;Year 1;Engineering;None;0
9611;21.03;Female;93297.0;Yes;04.01;83.02.00;2;37.08.00;Yes;Yes;02.07;0,147222222;0,129166667;0,129166667;Year 3;Business;Master;0
9612;22.04;Male;25000.0;Yes;02.55;83.08.00;2;42.08.00;No;No;07.07;0,088888889;01.06;01.59;Year 2;Science;Master;0
9613;19.09;Female;45022.0;Yes;0,178472222;87.09.00;1;34.09.00;No;No;05.07;0,109027778;02.42;02.42;Year 1;Science;High School;0
9614;17.00;Male;25000.0;Yes;04.14;95.03.00;3;36.01.00;Yes;Yes;06.03;0,125694444;0,142361111;0,141666667;Year 2;Arts;High School;0
9615;20.00;Female;25000.0;No;05.19;86.09.00;2;31.07.00;Yes;No;05.05;02.01;02.35;02.33;Year 2;Arts;High School;0
9616;21.09;Male;31403.0;No;0,063888889;80.01.00;3;33.01.00;Yes;Yes;05.09;0,102083333;0,085416667;01.55;Year 4;CS;Bachelor;1
9617;23.02;Female;25000.0;No;04.04;88.04.00;1;36.03.00;No;No;06.07;02.26;02.46;02.46;Year 1;Business;Master;0
9618;18.04;Female;101065.0;Yes;03.00;84.04.00;3;22.07;No;No;06.00;0,138194444;03.21;03.22;Year 4;CS;Master;0
9619;23.03;Female;42562.0;Yes;05.01;64.01.00;1;09.06;No;No;04.05;01.56;0,086111111;0,086111111;Year 1;Science;Bachelor;0
9620;19.06;Female;53077.0;No;0,259027778;72.04.00;0;28.09.00;No;Yes;09.07;0,065277778;01.21;01.14;Year 2;Arts;Bachelor;0
9621;21.08;Female;29219.0;Yes;0,190277778;80.02.00;1;28.00.00;No;No;05.07;0,132638889;02.59;0,127777778;Year 4;Business;High School;0
9622;19.09;Male;25000.0;Yes;0,26875;77.03.00;2;49.04.00;No;Yes;05.01;04.00;0,190972222;0,19375;Year 4;Science;High School;0
9623;21.04;Male;25000.0;Yes;05.13;81.00.00;2;33.06.00;No;No;04.09;01.25;01.25;01.33;Year 3;Engineering;None;1
9624;23.00;Female;34635.0;Yes;04.18;62.06.00;1;36.07.00;No;No;06.01;00.00;00.12;00.13;Year 3;Science;High School;1
